"ts","country","category","visits","unique_visitors","sales","number_of_products"
"2022-10-24T00:00:00.000000Z","DE","KITCHEN",1129,226,78.960000000000,5
"2022-10-24T00:00:00.000000Z","DE","BATHROOM",1141,242,71.01,5
"2022-10-24T00:00:00.000000Z","IT","HOME",921,201,270.12,5
"2022-10-24T00:00:00.000000Z","IT","KITCHEN",949,407,105.28,5
"2022-10-24T00:00:00.000000Z","IT","BATHROOM",962,335,118.350000000000,4
"2022-10-25T00:00:00.000000Z","UK","HOME",1230,345,270.12,5
"2022-10-25T00:00:00.000000Z","UK","KITCHEN",1245,491,105.28,5
"2022-10-25T00:00:00.000000Z","UK","BATHROOM",1249,290,23.67,4
"2022-10-25T00:00:00.000000Z","ES","HOME",733,226,135.06,5
"2022-10-25T00:00:00.000000Z","ES","KITCHEN",733,301,52.64,5
"2022-10-25T00:00:00.000000Z","ES","BATHROOM",755,295,47.34,1
"2022-10-25T00:00:00.000000Z","FR","HOME",1074,569,337.65,3
"2022-10-25T00:00:00.000000Z","FR","KITCHEN",1145,627,131.6,3
"2022-10-25T00:00:00.000000Z","FR","BATHROOM",1091,638,47.34,5
"2022-10-25T00:00:00.000000Z","DE","HOME",1025,314,270.12,2
"2022-10-25T00:00:00.000000Z","DE","KITCHEN",1064,599,105.28,2
"2022-10-25T00:00:00.000000Z","DE","BATHROOM",1103,497,71.01,2
"2022-10-25T00:00:00.000000Z","IT","HOME",938,364,135.06,2
"2022-10-25T00:00:00.000000Z","IT","KITCHEN",969,226,52.64,2
"2022-10-25T00:00:00.000000Z","IT","BATHROOM",974,292,94.68,4
"2022-10-26T00:00:00.000000Z","UK","HOME",1179,374,270.12,4
"2022-10-26T00:00:00.000000Z","UK","KITCHEN",1176,297,105.28,4
"2022-10-26T00:00:00.000000Z","UK","BATHROOM",1202,803,118.350000000000,4
"2022-10-26T00:00:00.000000Z","ES","HOME",709,164,405.18,2
"2022-10-26T00:00:00.000000Z","ES","KITCHEN",718,185,157.920000000000,2
"2022-10-26T00:00:00.000000Z","ES","BATHROOM",716,248,47.34,5
"2022-10-26T00:00:00.000000Z","FR","HOME",1064,628,202.59,6
"2022-10-26T00:00:00.000000Z","FR","KITCHEN",1071,470,78.960000000000,6
"2022-10-26T00:00:00.000000Z","FR","BATHROOM",991,492,142.02,5
"2022-10-26T00:00:00.000000Z","DE","HOME",1082,360,405.18,4
"2022-10-26T00:00:00.000000Z","DE","KITCHEN",1150,549,157.920000000000,4
"2022-10-26T00:00:00.000000Z","DE","BATHROOM",1099,576,71.01,5
"2022-10-26T00:00:00.000000Z","IT","HOME",916,308,405.18,1
"2022-10-26T00:00:00.000000Z","IT","KITCHEN",883,205,157.920000000000,1
"2022-10-26T00:00:00.000000Z","IT","BATHROOM",885,169,142.02,4
"2022-10-27T00:00:00.000000Z","UK","HOME",1177,568,405.18,3
"2022-10-27T00:00:00.000000Z","UK","KITCHEN",1145,779,157.920000000000,3
"2022-10-27T00:00:00.000000Z","UK","BATHROOM",1143,698,94.68,6
"2022-10-27T00:00:00.000000Z","ES","HOME",699,265,67.53,2
"2022-10-27T00:00:00.000000Z","ES","KITCHEN",701,267,26.32,2
"2022-10-27T00:00:00.000000Z","ES","BATHROOM",683,137,142.02,2
"2022-10-27T00:00:00.000000Z","FR","HOME",930,443,202.59,2
"2022-10-27T00:00:00.000000Z","FR","KITCHEN",1036,359,78.960000000000,2
"2022-10-27T00:00:00.000000Z","FR","BATHROOM",1007,438,71.01,3
"2022-10-27T00:00:00.000000Z","DE","HOME",1070,284,202.59,5
"2022-10-27T00:00:00.000000Z","DE","KITCHEN",1077,427,78.960000000000,5
"2022-10-27T00:00:00.000000Z","DE","BATHROOM",1000,229,94.68,2
"2022-10-27T00:00:00.000000Z","IT","HOME",810,357,270.12,1
"2022-10-27T00:00:00.000000Z","IT","KITCHEN",821,376,105.28,1
"2022-10-27T00:00:00.000000Z","IT","BATHROOM",846,229,118.350000000000,2
"2022-10-28T00:00:00.000000Z","UK","HOME",1093,624,67.53,3
"2022-10-28T00:00:00.000000Z","UK","KITCHEN",1123,792,26.32,3
"2022-10-28T00:00:00.000000Z","UK","BATHROOM",1121,490,71.01,1
"2022-10-28T00:00:00.000000Z","ES","HOME",667,152,270.12,3
"2022-10-28T00:00:00.000000Z","ES","KITCHEN",665,270,105.28,3
"2022-10-28T00:00:00.000000Z","ES","BATHROOM",661,147,23.67,2
"2022-10-28T00:00:00.000000Z","FR","HOME",955,482,405.18,2
"2022-10-28T00:00:00.000000Z","FR","KITCHEN",983,578,157.920000000000,2
"2022-10-28T00:00:00.000000Z","FR","BATHROOM",975,490,142.02,3
"2022-10-28T00:00:00.000000Z","DE","HOME",940,313,135.06,1
"2022-10-28T00:00:00.000000Z","DE","KITCHEN",1042,238,52.64,1
"2022-10-28T00:00:00.000000Z","DE","BATHROOM",1014,733,142.02,4
"2022-10-28T00:00:00.000000Z","IT","HOME",807,187,270.12,2
"2022-10-28T00:00:00.000000Z","IT","KITCHEN",794,324,105.28,2
"2022-10-28T00:00:00.000000Z","IT","BATHROOM",805,380,47.34,6
"2022-10-29T00:00:00.000000Z","UK","HOME",1068,273,135.06,1
"2022-10-29T00:00:00.000000Z","UK","KITCHEN",1064,535,52.64,1
"2022-10-29T00:00:00.000000Z","UK","BATHROOM",1085,512,71.01,2
"2022-10-29T00:00:00.000000Z","ES","HOME",641,196,405.18,4
"2022-10-29T00:00:00.000000Z","ES","KITCHEN",647,283,157.920000000000,4
"2022-10-29T00:00:00.000000Z","ES","BATHROOM",639,159,94.68,3
"2022-10-29T00:00:00.000000Z","FR","HOME",906,395,202.59,6
"2022-10-29T00:00:00.000000Z","FR","KITCHEN",973,371,78.960000000000,6
"2022-10-29T00:00:00.000000Z","FR","BATHROOM",927,565,47.34,6
"2022-10-29T00:00:00.000000Z","DE","HOME",963,504,135.06,5
"2022-10-29T00:00:00.000000Z","DE","KITCHEN",990,711,52.64,5
"2022-10-29T00:00:00.000000Z","DE","BATHROOM",982,631,71.01,5
"2022-10-29T00:00:00.000000Z","IT","HOME",816,191,135.06,3
"2022-10-29T00:00:00.000000Z","IT","KITCHEN",763,260,52.64,3
"2022-10-29T00:00:00.000000Z","IT","BATHROOM",767,220,23.67,4
"2022-10-30T00:00:00.000000Z","UK","HOME",1040,641,270.12,5
"2022-10-30T00:00:00.000000Z","UK","KITCHEN",1028,641,105.28,5
"2022-10-30T00:00:00.000000Z","UK","BATHROOM",1048,397,23.67,4
"2022-10-30T00:00:00.000000Z","ES","HOME",618,291,67.53,2
"2022-10-30T00:00:00.000000Z","ES","KITCHEN",618,297,26.32,2
"2022-10-30T00:00:00.000000Z","ES","BATHROOM",612,273,142.02,4
"2022-10-30T00:00:00.000000Z","FR","HOME",882,617,337.65,1
"2022-10-30T00:00:00.000000Z","FR","KITCHEN",933,539,131.6,1
"2022-10-30T00:00:00.000000Z","FR","BATHROOM",874,586,47.34,3
"2022-10-30T00:00:00.000000Z","DE","HOME",914,560,405.18,2
"2022-10-30T00:00:00.000000Z","DE","KITCHEN",979,725,157.920000000000,2
"2022-10-30T00:00:00.000000Z","DE","BATHROOM",935,428,47.34,1
"2022-10-30T00:00:00.000000Z","IT","HOME",732,249,270.12,4
"2022-10-30T00:00:00.000000Z","IT","KITCHEN",795,365,105.28,4
"2022-10-30T00:00:00.000000Z","IT","BATHROOM",780,357,23.67,4
"2022-10-31T00:00:00.000000Z","UK","HOME",992,276,405.18,2
"2022-10-31T00:00:00.000000Z","UK","KITCHEN",996,763,157.920000000000,2
"2022-10-31T00:00:00.000000Z","UK","BATHROOM",998,398,118.350000000000,6
"2022-10-31T00:00:00.000000Z","ES","HOME",589,174,202.59,4
"2022-10-31T00:00:00.000000Z","ES","KITCHEN",591,221,78.960000000000,4
"2022-10-31T00:00:00.000000Z","ES","BATHROOM",599,310,23.67,2
"2022-10-31T00:00:00.000000Z","FR","HOME",820,362,135.06,1
"2022-10-31T00:00:00.000000Z","FR","KITCHEN",814,495,52.64,1
"2022-10-31T00:00:00.000000Z","FR","BATHROOM",916,565,142.02,5
"2022-10-31T00:00:00.000000Z","DE","HOME",890,216,202.59,1
"2022-10-31T00:00:00.000000Z","DE","KITCHEN",939,474,78.960000000000,1
"2022-10-31T00:00:00.000000Z","DE","BATHROOM",883,451,47.34,5
"2022-10-31T00:00:00.000000Z","IT","HOME",757,391,337.65,4
"2022-10-31T00:00:00.000000Z","IT","KITCHEN",767,219,131.6,4
"2022-10-31T00:00:00.000000Z","IT","BATHROOM",742,234,47.34,2
"2022-11-01T00:00:00.000000Z","UK","HOME",950,626,202.59,3
"2022-11-01T00:00:00.000000Z","UK","KITCHEN",974,478,78.960000000000,3
"2022-11-01T00:00:00.000000Z","UK","BATHROOM",951,411,47.34,3
"2022-11-01T00:00:00.000000Z","ES","HOME",571,144,405.18,6
"2022-11-01T00:00:00.000000Z","ES","KITCHEN",582,212,157.920000000000,6
"2022-11-01T00:00:00.000000Z","ES","BATHROOM",575,165,71.01,4
"2022-11-01T00:00:00.000000Z","FR","HOME",900,576,337.65,6
"2022-11-01T00:00:00.000000Z","FR","KITCHEN",768,486,131.6,6
"2022-11-01T00:00:00.000000Z","FR","BATHROOM",770,341,23.67,2
"2022-11-01T00:00:00.000000Z","DE","HOME",830,579,202.59,4
"2022-11-01T00:00:00.000000Z","DE","KITCHEN",825,579,78.960000000000,4
"2022-11-01T00:00:00.000000Z","DE","BATHROOM",923,338,142.02,2
"2022-11-01T00:00:00.000000Z","IT","HOME",666,289,202.59,2
"2022-11-01T00:00:00.000000Z","IT","KITCHEN",730,235,78.960000000000,2
"2022-11-01T00:00:00.000000Z","IT","BATHROOM",675,302,71.01,4
"2022-11-02T00:00:00.000000Z","UK","HOME",923,285,67.53,6
"2022-11-02T00:00:00.000000Z","UK","KITCHEN",919,721,26.32,6
"2022-11-02T00:00:00.000000Z","UK","BATHROOM",947,678,71.01,1
"2022-11-02T00:00:00.000000Z","ES","HOME",551,290,135.06,4
"2022-11-02T00:00:00.000000Z","ES","KITCHEN",555,102,52.64,4
"2022-11-02T00:00:00.000000Z","ES","BATHROOM",564,143,142.02,6
"2022-11-02T00:00:00.000000Z","FR","HOME",769,475,270.12,5
"2022-11-02T00:00:00.000000Z","FR","KITCHEN",837,405,105.28,5
"2022-11-02T00:00:00.000000Z","FR","BATHROOM",853,339,23.67,5
"2022-11-02T00:00:00.000000Z","DE","HOME",908,220,337.65,3
"2022-11-02T00:00:00.000000Z","DE","KITCHEN",780,701,131.6,3
"2022-11-02T00:00:00.000000Z","DE","BATHROOM",782,341,71.01,1
"2022-11-02T00:00:00.000000Z","IT","HOME",714,372,202.59,6
"2022-11-02T00:00:00.000000Z","IT","KITCHEN",681,228,78.960000000000,6
"2022-11-02T00:00:00.000000Z","IT","BATHROOM",666,341,94.68,5
"2022-11-03T00:00:00.000000Z","UK","HOME",902,382,67.53,6
"2022-11-03T00:00:00.000000Z","UK","KITCHEN",893,303,26.32,6
"2022-11-03T00:00:00.000000Z","UK","BATHROOM",920,579,142.02,1
"2022-11-03T00:00:00.000000Z","ES","HOME",545,183,270.12,3
"2022-11-03T00:00:00.000000Z","ES","KITCHEN",542,222,105.28,3
"2022-11-03T00:00:00.000000Z","ES","BATHROOM",547,153,47.34,4
"2022-11-03T00:00:00.000000Z","FR","HOME",824,336,202.59,5
"2022-11-03T00:00:00.000000Z","FR","KITCHEN",826,533,78.960000000000,5
"2022-11-03T00:00:00.000000Z","FR","BATHROOM",783,413,142.02,4
"2022-11-03T00:00:00.000000Z","DE","HOME",781,566,202.59,4
"2022-11-03T00:00:00.000000Z","DE","KITCHEN",847,421,78.960000000000,4
"2022-11-03T00:00:00.000000Z","DE","BATHROOM",863,354,71.01,4
"2022-11-03T00:00:00.000000Z","IT","HOME",682,250,337.65,5
"2022-11-03T00:00:00.000000Z","IT","KITCHEN",664,181,131.6,5
"2022-11-03T00:00:00.000000Z","IT","BATHROOM",645,158,94.68,3
"2022-11-04T00:00:00.000000Z","UK","HOME",879,596,202.59,3
"2022-11-04T00:00:00.000000Z","UK","KITCHEN",884,335,78.960000000000,3
"2022-11-04T00:00:00.000000Z","UK","BATHROOM",879,446,142.02,3
"2022-11-04T00:00:00.000000Z","ES","HOME",528,170,405.18,1
"2022-11-04T00:00:00.000000Z","ES","KITCHEN",534,114,157.920000000000,1
"2022-11-04T00:00:00.000000Z","ES","BATHROOM",523,225,94.68,3
"2022-11-04T00:00:00.000000Z","FR","HOME",751,495,405.18,1
"2022-11-04T00:00:00.000000Z","FR","KITCHEN",732,363,157.920000000000,1
"2022-11-04T00:00:00.000000Z","FR","BATHROOM",722,523,118.350000000000,3
"2022-11-04T00:00:00.000000Z","DE","HOME",836,231,270.12,2
"2022-11-04T00:00:00.000000Z","DE","KITCHEN",838,662,105.28,2
"2022-11-04T00:00:00.000000Z","DE","BATHROOM",796,619,118.350000000000,3
"2022-11-04T00:00:00.000000Z","IT","HOME",618,286,337.65,2
"2022-11-04T00:00:00.000000Z","IT","KITCHEN",610,276,131.6,2
"2022-11-04T00:00:00.000000Z","IT","BATHROOM",615,246,47.34,3
"2022-11-05T00:00:00.000000Z","UK","HOME",844,528,202.59,2
"2022-11-05T00:00:00.000000Z","UK","KITCHEN",864,543,78.960000000000,2
"2022-11-05T00:00:00.000000Z","UK","BATHROOM",854,675,71.01,3
"2022-11-05T00:00:00.000000Z","ES","HOME",510,199,270.12,2
"2022-11-05T00:00:00.000000Z","ES","KITCHEN",517,184,105.28,2
"2022-11-05T00:00:00.000000Z","ES","BATHROOM",522,255,142.02,1
"2022-11-05T00:00:00.000000Z","FR","HOME",745,480,135.06,2
"2022-11-05T00:00:00.000000Z","FR","KITCHEN",745,364,52.64,2
"2022-11-05T00:00:00.000000Z","FR","BATHROOM",780,551,118.350000000000,6
"2022-11-05T00:00:00.000000Z","DE","HOME",766,328,67.53,2
"2022-11-05T00:00:00.000000Z","DE","KITCHEN",748,250,26.32,2
"2022-11-05T00:00:00.000000Z","DE","BATHROOM",738,523,71.01,4
"2022-11-05T00:00:00.000000Z","IT","HOME",647,182,135.06,2
"2022-11-05T00:00:00.000000Z","IT","KITCHEN",669,189,52.64,2
"2022-11-05T00:00:00.000000Z","IT","BATHROOM",648,321,142.02,5
"2022-11-06T00:00:00.000000Z","UK","HOME",849,370,405.18,1
"2022-11-06T00:00:00.000000Z","UK","KITCHEN",852,383,157.920000000000,1
"2022-11-06T00:00:00.000000Z","UK","BATHROOM",857,574,47.34,6
"2022-11-06T00:00:00.000000Z","ES","HOME",499,161,67.53,2
"2022-11-06T00:00:00.000000Z","ES","KITCHEN",498,173,26.32,2
"2022-11-06T00:00:00.000000Z","ES","BATHROOM",509,257,94.68,2
"2022-11-06T00:00:00.000000Z","FR","HOME",765,330,135.06,2
"2022-11-06T00:00:00.000000Z","FR","KITCHEN",700,360,52.64,2
"2022-11-06T00:00:00.000000Z","FR","BATHROOM",755,377,23.67,2
"2022-11-06T00:00:00.000000Z","DE","HOME",762,541,270.12,6
"2022-11-06T00:00:00.000000Z","DE","KITCHEN",762,282,105.28,6
"2022-11-06T00:00:00.000000Z","DE","BATHROOM",796,393,94.68,2
"2022-11-06T00:00:00.000000Z","IT","HOME",654,365,270.12,5
"2022-11-06T00:00:00.000000Z","IT","KITCHEN",626,151,105.28,5
"2022-11-06T00:00:00.000000Z","IT","BATHROOM",621,309,118.350000000000,5
"2022-11-07T00:00:00.000000Z","UK","HOME",835,455,405.18,2
"2022-11-07T00:00:00.000000Z","UK","KITCHEN",821,721,157.920000000000,2
"2022-11-07T00:00:00.000000Z","UK","BATHROOM",834,351,23.67,6
"2022-11-07T00:00:00.000000Z","ES","HOME",487,165,67.53,6
"2022-11-07T00:00:00.000000Z","ES","KITCHEN",502,251,26.32,6
"2022-11-07T00:00:00.000000Z","ES","BATHROOM",497,299,23.67,2
"2022-11-07T00:00:00.000000Z","FR","HOME",662,558,202.59,5
"2022-11-07T00:00:00.000000Z","FR","KITCHEN",665,495,78.960000000000,5
"2022-11-07T00:00:00.000000Z","FR","BATHROOM",748,482,47.34,2
"2022-11-07T00:00:00.000000Z","DE","HOME",784,475,405.18,2
"2022-11-07T00:00:00.000000Z","DE","KITCHEN",720,490,157.920000000000,2
"2022-11-07T00:00:00.000000Z","DE","BATHROOM",774,620,23.67,2
"2022-11-07T00:00:00.000000Z","IT","HOME",581,158,67.53,3
"2022-11-07T00:00:00.000000Z","IT","KITCHEN",581,165,26.32,3
"2022-11-07T00:00:00.000000Z","IT","BATHROOM",567,291,47.34,2
"2022-11-08T00:00:00.000000Z","UK","HOME",824,570,67.53,6
"2022-11-08T00:00:00.000000Z","UK","KITCHEN",806,409,26.32,6
"2022-11-08T00:00:00.000000Z","UK","BATHROOM",819,361,47.34,1
"2022-11-08T00:00:00.000000Z","ES","HOME",484,246,270.12,4
"2022-11-08T00:00:00.000000Z","ES","KITCHEN",495,178,105.28,4
"2022-11-08T00:00:00.000000Z","ES","BATHROOM",480,170,23.67,6
"2022-11-08T00:00:00.000000Z","FR","HOME",650,469,405.18,4
"2022-11-08T00:00:00.000000Z","FR","KITCHEN",693,404,157.920000000000,4
"2022-11-08T00:00:00.000000Z","FR","BATHROOM",758,517,47.34,3
"2022-11-08T00:00:00.000000Z","DE","HOME",685,318,135.06,1
"2022-11-08T00:00:00.000000Z","DE","KITCHEN",688,331,52.64,1
"2022-11-08T00:00:00.000000Z","DE","BATHROOM",770,522,94.68,6
"2022-11-08T00:00:00.000000Z","IT","HOME",570,333,67.53,6
"2022-11-08T00:00:00.000000Z","IT","KITCHEN",603,311,26.32,6
"2022-11-08T00:00:00.000000Z","IT","BATHROOM",637,286,47.34,4
"2022-11-09T00:00:00.000000Z","UK","HOME",813,492,270.12,3
"2022-11-09T00:00:00.000000Z","UK","KITCHEN",808,376,105.28,3
"2022-11-09T00:00:00.000000Z","UK","BATHROOM",791,597,142.02,4
"2022-11-09T00:00:00.000000Z","ES","HOME",490,105,270.12,5
"2022-11-09T00:00:00.000000Z","ES","KITCHEN",474,188,105.28,5
"2022-11-09T00:00:00.000000Z","ES","BATHROOM",477,261,94.68,4
"2022-11-09T00:00:00.000000Z","FR","HOME",753,600,67.53,3
"2022-11-09T00:00:00.000000Z","FR","KITCHEN",726,371,26.32,3
"2022-11-09T00:00:00.000000Z","FR","BATHROOM",724,376,118.350000000000,6
"2022-11-09T00:00:00.000000Z","DE","HOME",675,404,67.53,1
"2022-11-09T00:00:00.000000Z","DE","KITCHEN",718,670,26.32,1
"2022-11-09T00:00:00.000000Z","DE","BATHROOM",783,301,142.02,2
"2022-11-09T00:00:00.000000Z","IT","HOME",620,198,202.59,2
"2022-11-09T00:00:00.000000Z","IT","KITCHEN",561,286,78.960000000000,2
"2022-11-09T00:00:00.000000Z","IT","BATHROOM",557,163,118.350000000000,1
"2022-11-10T00:00:00.000000Z","UK","HOME",800,686,337.65,1
"2022-11-10T00:00:00.000000Z","UK","KITCHEN",800,731,131.6,1
"2022-11-10T00:00:00.000000Z","UK","BATHROOM",798,706,71.01,5
"2022-11-10T00:00:00.000000Z","ES","HOME",481,203,405.18,4
"2022-11-10T00:00:00.000000Z","ES","KITCHEN",478,274,157.920000000000,4
"2022-11-10T00:00:00.000000Z","ES","BATHROOM",478,143,94.68,5
"2022-11-10T00:00:00.000000Z","FR","HOME",675,575,337.65,3
"2022-11-10T00:00:00.000000Z","FR","KITCHEN",713,392,131.6,3
"2022-11-10T00:00:00.000000Z","FR","BATHROOM",719,424,94.68,1
"2022-11-10T00:00:00.000000Z","DE","HOME",781,520,337.65,2
"2022-11-10T00:00:00.000000Z","DE","KITCHEN",754,359,131.6,2
"2022-11-10T00:00:00.000000Z","DE","BATHROOM",752,311,47.34,1
"2022-11-10T00:00:00.000000Z","IT","HOME",623,193,67.53,3
"2022-11-10T00:00:00.000000Z","IT","KITCHEN",590,362,26.32,3
"2022-11-10T00:00:00.000000Z","IT","BATHROOM",603,223,71.01,1
"2022-11-11T00:00:00.000000Z","UK","HOME",806,614,67.53,5
"2022-11-11T00:00:00.000000Z","UK","KITCHEN",800,498,26.32,5
"2022-11-11T00:00:00.000000Z","UK","BATHROOM",789,657,23.67,1
"2022-11-11T00:00:00.000000Z","ES","HOME",478,209,202.59,2
"2022-11-11T00:00:00.000000Z","ES","KITCHEN",483,136,78.960000000000,2
"2022-11-11T00:00:00.000000Z","ES","BATHROOM",474,231,142.02,4
"2022-11-11T00:00:00.000000Z","FR","HOME",661,415,67.53,6
"2022-11-11T00:00:00.000000Z","FR","KITCHEN",746,476,26.32,6
"2022-11-11T00:00:00.000000Z","FR","BATHROOM",659,556,71.01,5
"2022-11-11T00:00:00.000000Z","DE","HOME",707,443,337.65,6
"2022-11-11T00:00:00.000000Z","DE","KITCHEN",745,327,131.6,6
"2022-11-11T00:00:00.000000Z","DE","BATHROOM",751,549,23.67,1
"2022-11-11T00:00:00.000000Z","IT","HOME",552,244,135.06,3
"2022-11-11T00:00:00.000000Z","IT","KITCHEN",554,289,52.64,3
"2022-11-11T00:00:00.000000Z","IT","BATHROOM",614,282,142.02,3
"2022-11-12T00:00:00.000000Z","UK","HOME",800,265,270.12,5
"2022-11-12T00:00:00.000000Z","UK","KITCHEN",823,445,105.28,5
"2022-11-12T00:00:00.000000Z","UK","BATHROOM",818,662,118.350000000000,4
"2022-11-12T00:00:00.000000Z","ES","HOME",490,311,135.06,4
"2022-11-12T00:00:00.000000Z","ES","KITCHEN",484,118,52.64,4
"2022-11-12T00:00:00.000000Z","ES","BATHROOM",481,288,71.01,2
"2022-11-12T00:00:00.000000Z","FR","HOME",718,563,337.65,3
"2022-11-12T00:00:00.000000Z","FR","KITCHEN",759,531,131.6,3
"2022-11-12T00:00:00.000000Z","FR","BATHROOM",705,508,71.01,1
"2022-11-12T00:00:00.000000Z","DE","HOME",696,639,135.06,4
"2022-11-12T00:00:00.000000Z","DE","KITCHEN",781,685,52.64,4
"2022-11-12T00:00:00.000000Z","DE","BATHROOM",694,660,118.350000000000,2
"2022-11-12T00:00:00.000000Z","IT","HOME",623,174,135.06,6
"2022-11-12T00:00:00.000000Z","IT","KITCHEN",590,354,52.64,6
"2022-11-12T00:00:00.000000Z","IT","BATHROOM",568,164,47.34,1
"2022-11-13T00:00:00.000000Z","UK","HOME",810,630,135.06,6
"2022-11-13T00:00:00.000000Z","UK","KITCHEN",829,584,52.64,6
"2022-11-13T00:00:00.000000Z","UK","BATHROOM",822,523,118.350000000000,2
"2022-11-13T00:00:00.000000Z","ES","HOME",485,147,135.06,3
"2022-11-13T00:00:00.000000Z","ES","KITCHEN",482,119,52.64,3
"2022-11-13T00:00:00.000000Z","ES","BATHROOM",495,198,47.34,4
"2022-11-13T00:00:00.000000Z","FR","HOME",682,365,270.12,1
"2022-11-13T00:00:00.000000Z","FR","KITCHEN",733,332,105.28,1
"2022-11-13T00:00:00.000000Z","FR","BATHROOM",709,398,142.02,5
"2022-11-13T00:00:00.000000Z","DE","HOME",757,569,405.18,2
"2022-11-13T00:00:00.000000Z","DE","KITCHEN",799,452,157.920000000000,2
"2022-11-13T00:00:00.000000Z","DE","BATHROOM",744,612,118.350000000000,6
"2022-11-13T00:00:00.000000Z","IT","HOME",624,266,270.12,4
"2022-11-13T00:00:00.000000Z","IT","KITCHEN",634,343,105.28,4
"2022-11-13T00:00:00.000000Z","IT","BATHROOM",613,335,71.01,2
"2022-11-14T00:00:00.000000Z","UK","HOME",836,572,67.53,6
"2022-11-14T00:00:00.000000Z","UK","KITCHEN",833,521,26.32,6
"2022-11-14T00:00:00.000000Z","UK","BATHROOM",836,754,142.02,1
"2022-11-14T00:00:00.000000Z","ES","HOME",487,196,202.59,4
"2022-11-14T00:00:00.000000Z","ES","KITCHEN",487,143,78.960000000000,4
"2022-11-14T00:00:00.000000Z","ES","BATHROOM",486,224,47.34,3
"2022-11-14T00:00:00.000000Z","FR","HOME",679,449,67.53,5
"2022-11-14T00:00:00.000000Z","FR","KITCHEN",650,449,26.32,5
"2022-11-14T00:00:00.000000Z","FR","BATHROOM",770,518,71.01,4
"2022-11-14T00:00:00.000000Z","DE","HOME",724,217,135.06,5
"2022-11-14T00:00:00.000000Z","DE","KITCHEN",776,398,52.64,5
"2022-11-14T00:00:00.000000Z","DE","BATHROOM",752,618,47.34,4
"2022-11-14T00:00:00.000000Z","IT","HOME",616,378,270.12,5
"2022-11-14T00:00:00.000000Z","IT","KITCHEN",580,166,105.28,5
"2022-11-14T00:00:00.000000Z","IT","BATHROOM",607,181,71.01,2
"2022-11-15T00:00:00.000000Z","UK","HOME",832,731,135.06,6
"2022-11-15T00:00:00.000000Z","UK","KITCHEN",840,764,52.64,6
"2022-11-15T00:00:00.000000Z","UK","BATHROOM",842,656,142.02,2
"2022-11-15T00:00:00.000000Z","ES","HOME",510,110,202.59,2
"2022-11-15T00:00:00.000000Z","ES","KITCHEN",498,136,78.960000000000,2
"2022-11-15T00:00:00.000000Z","ES","BATHROOM",502,133,71.01,4
"2022-11-15T00:00:00.000000Z","FR","HOME",716,360,405.18,3
"2022-11-15T00:00:00.000000Z","FR","KITCHEN",773,347,157.920000000000,3
"2022-11-15T00:00:00.000000Z","FR","BATHROOM",662,527,23.67,1
"2022-11-15T00:00:00.000000Z","DE","HOME",725,587,337.65,4
"2022-11-15T00:00:00.000000Z","DE","KITCHEN",695,540,131.6,4
"2022-11-15T00:00:00.000000Z","DE","BATHROOM",817,478,142.02,2
"2022-11-15T00:00:00.000000Z","IT","HOME",597,308,270.12,5
"2022-11-15T00:00:00.000000Z","IT","KITCHEN",581,236,105.28,5
"2022-11-15T00:00:00.000000Z","IT","BATHROOM",611,185,142.02,4
"2022-11-16T00:00:00.000000Z","UK","HOME",845,433,405.18,3
"2022-11-16T00:00:00.000000Z","UK","KITCHEN",862,477,157.920000000000,3
"2022-11-16T00:00:00.000000Z","UK","BATHROOM",851,651,142.02,6
"2022-11-16T00:00:00.000000Z","ES","HOME",510,280,135.06,1
"2022-11-16T00:00:00.000000Z","ES","KITCHEN",512,116,52.64,1
"2022-11-16T00:00:00.000000Z","ES","BATHROOM",517,228,71.01,2
"2022-11-16T00:00:00.000000Z","FR","HOME",677,464,405.18,5
"2022-11-16T00:00:00.000000Z","FR","KITCHEN",772,490,157.920000000000,5
"2022-11-16T00:00:00.000000Z","FR","BATHROOM",784,389,118.350000000000,6
"2022-11-16T00:00:00.000000Z","DE","HOME",767,529,405.18,5
"2022-11-16T00:00:00.000000Z","DE","KITCHEN",824,477,157.920000000000,5
"2022-11-16T00:00:00.000000Z","DE","BATHROOM",711,713,47.34,5
"2022-11-16T00:00:00.000000Z","IT","HOME",654,314,337.65,4
"2022-11-16T00:00:00.000000Z","IT","KITCHEN",654,308,131.6,4
"2022-11-16T00:00:00.000000Z","IT","BATHROOM",596,366,94.68,4
"2022-11-17T00:00:00.000000Z","UK","HOME",875,369,202.59,6
"2022-11-17T00:00:00.000000Z","UK","KITCHEN",880,351,78.960000000000,6
"2022-11-17T00:00:00.000000Z","UK","BATHROOM",896,272,71.01,3
"2022-11-17T00:00:00.000000Z","ES","HOME",522,172,135.06,6
"2022-11-17T00:00:00.000000Z","ES","KITCHEN",533,227,52.64,6
"2022-11-17T00:00:00.000000Z","ES","BATHROOM",536,188,47.34,1
"2022-11-17T00:00:00.000000Z","FR","HOME",725,539,270.12,1
"2022-11-17T00:00:00.000000Z","FR","KITCHEN",779,474,105.28,1
"2022-11-17T00:00:00.000000Z","FR","BATHROOM",821,390,71.01,6
"2022-11-17T00:00:00.000000Z","DE","HOME",731,691,405.18,2
"2022-11-17T00:00:00.000000Z","DE","KITCHEN",828,725,157.920000000000,2
