"symbol","side","price","amount","timestamp"
"BTC-USD","buy",25741.56,0.00199884,"2023-09-05T16:50:23.466865Z"
"BTC-USD","buy",25743.22,0.00110957,"2023-09-05T16:50:24.219418Z"
"BTC-USD","sell",25741.08,0.09712101,"2023-09-05T16:50:24.350955Z"
"BTC-USD","sell",25737.91,0.15081842,"2023-09-05T16:50:25.145114Z"
"BTC-USD","sell",25735.94,0.00729292,"2023-09-05T16:50:25.148716Z"
"BTC-USD","sell",25736.18,0.25,"2023-09-05T16:50:25.153544Z"
"BTC-USD","sell",25736.17,0.05915062,"2023-09-05T16:50:25.160216Z"
"BTC-USD","sell",25733.62,0.0317247,"2023-09-05T16:50:25.160366Z"
"BTC-USD","sell",25729.49,0.10855904,"2023-09-05T16:50:25.163937Z"
"BTC-USD","sell",25729.36,0.42786878,"2023-09-05T16:50:25.168348Z"
"BTC-USD","sell",25729.17,2.55043525,"2023-09-05T16:50:25.171719Z"
"BTC-USD","buy",25731.88,0.00771841,"2023-09-05T16:50:25.186989Z"
"BTC-USD","buy",25732.81,0.35356883,"2023-09-05T16:50:25.503567Z"
"BTC-USD","sell",25729.07,0.27913582,"2023-09-05T16:50:25.602190Z"
"BTC-USD","buy",25732.87,0.09420011,"2023-09-05T16:50:25.708462Z"
"BTC-USD","buy",25734.48,0.00809776,"2023-09-05T16:50:25.881697Z"
"BTC-USD","buy",25734.47,7.7183E-4,"2023-09-05T16:50:26.304764Z"
"BTC-USD","buy",25734.48,0.00374781,"2023-09-05T16:50:26.669594Z"
"BTC-USD","sell",25732.68,3.1066E-4,"2023-09-05T16:50:26.690404Z"
"BTC-USD","buy",25734.81,0.04749497,"2023-09-05T16:50:27.587595Z"
"BTC-USD","sell",25736.5,0.04,"2023-09-05T16:50:27.901668Z"
"BTC-USD","buy",25738.39,1.9348E-4,"2023-09-05T16:50:28.082629Z"
"BTC-USD","buy",25738.21,0.02,"2023-09-05T16:50:29.039020Z"
"BTC-USD","buy",25738.23,1.9348E-4,"2023-09-05T16:50:29.042778Z"
"BTC-USD","buy",25738.39,0.00190074,"2023-09-05T16:50:29.053042Z"
"BTC-USD","buy",25741.8,0.04,"2023-09-05T16:50:29.263729Z"
"BTC-USD","buy",25742.0,0.005815,"2023-09-05T16:50:29.263761Z"
"BTC-USD","sell",25739.8,0.07891884,"2023-09-05T16:50:29.294269Z"
"BTC-USD","sell",25742.87,0.02388356,"2023-09-05T16:50:29.523773Z"
"BTC-USD","sell",25740.63,0.0020312,"2023-09-05T16:50:29.940098Z"
"BTC-USD","sell",25740.65,0.03255947,"2023-09-05T16:50:30.228455Z"
"BTC-USD","sell",25738.95,6.8417E-4,"2023-09-05T16:50:30.472636Z"
"BTC-USD","buy",25742.62,7.379E-5,"2023-09-05T16:50:30.648352Z"
"BTC-USD","buy",25742.62,1.0312E-4,"2023-09-05T16:50:32.035620Z"
"BTC-USD","sell",25740.71,0.00434366,"2023-09-05T16:50:33.646771Z"
"BTC-USD","sell",25743.48,7.7E-4,"2023-09-05T16:50:35.613108Z"
"BTC-USD","sell",25743.48,7.02E-6,"2023-09-05T16:50:35.616216Z"
"BTC-USD","buy",25738.75,2.0E-4,"2023-09-05T16:50:35.961204Z"
"BTC-USD","buy",25738.75,8.2E-6,"2023-09-05T16:50:36.859438Z"
"BTC-USD","sell",25738.74,0.04689156,"2023-09-05T16:50:37.474320Z"
"BTC-USD","sell",25735.86,0.09616054,"2023-09-05T16:50:37.548036Z"
"BTC-USD","sell",25735.87,0.01130858,"2023-09-05T16:50:37.712466Z"
"BTC-USD","buy",25738.4,1.55E-4,"2023-09-05T16:50:38.068534Z"
"BTC-USD","buy",25738.38,0.0074854,"2023-09-05T16:50:38.652210Z"
"BTC-USD","sell",25735.86,0.00590481,"2023-09-05T16:50:39.162811Z"
"BTC-USD","buy",25737.36,0.00654162,"2023-09-05T16:50:39.625466Z"
"BTC-USD","buy",25737.36,5.7696E-4,"2023-09-05T16:50:39.652265Z"
"BTC-USD","buy",25737.32,0.00647169,"2023-09-05T16:50:39.971313Z"
"BTC-USD","sell",25735.49,0.04739039,"2023-09-05T16:50:40.518973Z"
"BTC-USD","buy",25733.68,9.6993E-4,"2023-09-05T16:50:40.698611Z"
"BTC-USD","buy",25735.71,3.4661E-4,"2023-09-05T16:50:41.022066Z"
"BTC-USD","buy",25737.19,9.5578E-4,"2023-09-05T16:50:41.224687Z"
"BTC-USD","buy",25737.16,0.00376864,"2023-09-05T16:50:42.471990Z"
"BTC-USD","sell",25735.24,0.09271008,"2023-09-05T16:50:42.996811Z"
"BTC-USD","buy",25735.0,0.00351299,"2023-09-05T16:50:45.469681Z"
"BTC-USD","sell",25733.61,0.06602307,"2023-09-05T16:50:45.501961Z"
"BTC-USD","buy",25736.78,3.1704E-4,"2023-09-05T16:50:45.967962Z"
"BTC-USD","sell",25737.4,9.71E-4,"2023-09-05T16:50:46.552457Z"
"BTC-USD","sell",25736.33,3.7195E-4,"2023-09-05T16:50:46.636611Z"
"BTC-USD","buy",25742.88,8.73E-6,"2023-09-05T16:50:48.138103Z"
"BTC-USD","sell",25740.92,0.00562138,"2023-09-05T16:50:48.412483Z"
"BTC-USD","buy",25742.53,5.8361E-4,"2023-09-05T16:50:48.567558Z"
"BTC-USD","sell",25740.92,1.94E-4,"2023-09-05T16:50:48.630911Z"
"BTC-USD","sell",25741.49,0.09711946,"2023-09-05T16:50:48.884721Z"
"BTC-USD","sell",25740.15,2.1872E-4,"2023-09-05T16:50:48.902846Z"
"BTC-USD","buy",25742.35,0.00280801,"2023-09-05T16:50:49.001209Z"
"BTC-USD","buy",25742.35,6.2623E-4,"2023-09-05T16:50:50.448622Z"
"BTC-USD","buy",25742.35,6.2841E-4,"2023-09-05T16:50:50.473923Z"
"BTC-USD","buy",25742.35,3.4836E-4,"2023-09-05T16:50:53.328596Z"
"BTC-USD","buy",25743.49,0.00142758,"2023-09-05T16:50:53.495609Z"
"BTC-USD","buy",25743.49,0.00757713,"2023-09-05T16:50:53.759355Z"
"BTC-USD","buy",25748.75,0.05161721,"2023-09-05T16:50:53.785108Z"
"BTC-USD","sell",25743.48,0.26561155,"2023-09-05T16:50:53.971889Z"
"BTC-USD","buy",25745.26,0.00336913,"2023-09-05T16:50:54.439863Z"
"BTC-USD","sell",25742.02,0.00581485,"2023-09-05T16:50:54.526707Z"
"BTC-USD","sell",25740.73,0.03770529,"2023-09-05T16:50:54.526843Z"
"BTC-USD","sell",25740.73,0.35078402,"2023-09-05T16:50:54.527076Z"
"BTC-USD","sell",25737.82,0.009093,"2023-09-05T16:50:54.530252Z"
"BTC-USD","sell",25737.82,0.23542665,"2023-09-05T16:50:54.532998Z"
"BTC-USD","sell",25737.1,0.52203467,"2023-09-05T16:50:54.533058Z"
"BTC-USD","sell",25736.99,0.2,"2023-09-05T16:50:54.533587Z"
"BTC-USD","sell",25734.3,0.14901165,"2023-09-05T16:50:54.541060Z"
"BTC-USD","sell",25734.3,0.23796361,"2023-09-05T16:50:54.541197Z"
"BTC-USD","sell",25733.97,0.05690687,"2023-09-05T16:50:54.541472Z"
"BTC-USD","sell",25732.49,0.36387394,"2023-09-05T16:50:54.553380Z"
"BTC-USD","sell",25732.5,0.21832445,"2023-09-05T16:50:54.560677Z"
"BTC-USD","sell",25730.59,0.20417,"2023-09-05T16:50:54.583224Z"
"BTC-USD","buy",25730.72,0.0718,"2023-09-05T16:50:54.673913Z"
"BTC-USD","buy",25734.51,4.28E-6,"2023-09-05T16:50:54.911377Z"
"BTC-USD","buy",25734.79,0.00359606,"2023-09-05T16:50:57.204760Z"
"BTC-USD","buy",25734.79,4.661E-5,"2023-09-05T16:50:57.233907Z"
"BTC-USD","buy",25734.68,0.0227462,"2023-09-05T16:50:59.119491Z"
"BTC-USD","sell",25731.74,0.00690713,"2023-09-05T16:50:59.748943Z"
"BTC-USD","sell",25731.75,0.05425787,"2023-09-05T16:50:59.770286Z"
"BTC-USD","buy",25736.0,0.00200021,"2023-09-05T16:51:01.569175Z"
"BTC-USD","sell",25735.93,0.02927535,"2023-09-05T16:51:03.253864Z"
"BTC-USD","buy",25735.93,0.00757745,"2023-09-05T16:51:03.415673Z"
"BTC-USD","buy",25735.93,7.9817E-4,"2023-09-05T16:51:03.422231Z"
"BTC-USD","buy",25735.93,3.8E-7,"2023-09-05T16:51:03.448441Z"
"BTC-USD","sell",25735.92,0.001,"2023-09-05T16:51:04.432028Z"
"BTC-USD","buy",25735.93,0.02,"2023-09-05T16:51:05.142556Z"
"BTC-USD","buy",25735.94,0.00114708,"2023-09-05T16:51:06.031706Z"
"BTC-USD","buy",25735.94,0.00373191,"2023-09-05T16:51:06.177961Z"
"BTC-USD","sell",25734.22,0.09714689,"2023-09-05T16:51:06.345278Z"
"BTC-USD","buy",25733.17,5.6868E-4,"2023-09-05T16:51:07.942359Z"
"BTC-USD","buy",25733.17,3.8E-7,"2023-09-05T16:51:07.969469Z"
"BTC-USD","buy",25733.17,5.9646E-4,"2023-09-05T16:51:09.741313Z"
"BTC-USD","buy",25733.17,3.879E-5,"2023-09-05T16:51:11.423278Z"
"BTC-USD","buy",25733.17,3.0999E-4,"2023-09-05T16:51:11.628696Z"
"BTC-USD","buy",25734.48,0.09555145,"2023-09-05T16:51:13.774755Z"
"BTC-USD","buy",25735.15,0.36305667,"2023-09-05T16:51:13.779364Z"
"BTC-USD","sell",25735.22,0.08222288,"2023-09-05T16:51:14.106568Z"
"BTC-USD","buy",25737.26,0.00566872,"2023-09-05T16:51:14.153903Z"
"BTC-USD","sell",25735.17,1.94E-4,"2023-09-05T16:51:14.324537Z"
"BTC-USD","sell",25734.69,0.09714512,"2023-09-05T16:51:14.565817Z"
"BTC-USD","buy",25736.55,0.00882848,"2023-09-05T16:51:17.609707Z"
"BTC-USD","buy",25736.55,0.00492001,"2023-09-05T16:51:17.815211Z"
"BTC-USD","buy",25736.55,0.00370282,"2023-09-05T16:51:17.954752Z"
"BTC-USD","buy",25736.55,0.00184683,"2023-09-05T16:51:18.054553Z"
"BTC-USD","buy",25736.55,1.098E-5,"2023-09-05T16:51:18.262588Z"
"BTC-USD","sell",25737.29,0.008,"2023-09-05T16:51:18.453522Z"
"BTC-USD","buy",25737.29,5.1975E-4,"2023-09-05T16:51:18.634212Z"
"BTC-USD","sell",25735.68,0.04,"2023-09-05T16:51:18.677376Z"
"BTC-USD","sell",25735.82,0.01368561,"2023-09-05T16:51:19.083267Z"
"BTC-USD","sell",25735.9,0.04,"2023-09-05T16:51:19.360250Z"
"BTC-USD","sell",25737.28,3.5048E-4,"2023-09-05T16:51:19.619180Z"
"BTC-USD","buy",25738.7,0.05009115,"2023-09-05T16:51:20.418107Z"
"BTC-USD","buy",25739.32,0.09712769,"2023-09-05T16:51:20.421542Z"
"BTC-USD","buy",25743.14,0.02346365,"2023-09-05T16:51:20.838566Z"
"BTC-USD","sell",25741.7,0.09661234,"2023-09-05T16:51:21.361149Z"
"BTC-USD","buy",25743.01,3.6927E-4,"2023-09-05T16:51:21.425841Z"
"BTC-USD","sell",25742.66,0.00194262,"2023-09-05T16:51:22.471635Z"
"BTC-USD","sell",25741.8,0.06,"2023-09-05T16:51:23.085292Z"
"BTC-USD","buy",25742.35,9.6652E-4,"2023-09-05T16:51:23.085306Z"
"BTC-USD","buy",25742.35,0.00385979,"2023-09-05T16:51:23.104912Z"
"BTC-USD","buy",25742.33,1.55E-6,"2023-09-05T16:51:23.137530Z"
"BTC-USD","buy",25741.78,0.01695767,"2023-09-05T16:51:23.524386Z"
"BTC-USD","buy",25741.81,3.4834E-4,"2023-09-05T16:51:23.549654Z"
"BTC-USD","sell",25741.8,0.00201996,"2023-09-05T16:51:24.937943Z"
"BTC-USD","sell",25741.8,0.0019,"2023-09-05T16:51:24.954814Z"
"BTC-USD","sell",25741.8,8.004E-5,"2023-09-05T16:51:24.981092Z"
"BTC-USD","sell",25737.64,4.6E-5,"2023-09-05T16:51:25.487095Z"
"BTC-USD","buy",25738.83,0.02708989,"2023-09-05T16:51:26.449201Z"
"BTC-USD","buy",25737.64,3.4834E-4,"2023-09-05T16:51:26.605889Z"
"BTC-USD","buy",25737.64,2.1917E-4,"2023-09-05T16:51:26.623081Z"
"BTC-USD","buy",25737.64,0.00107745,"2023-09-05T16:51:27.030203Z"
"BTC-USD","sell",25737.63,0.004,"2023-09-05T16:51:27.041032Z"
"BTC-USD","buy",25736.42,9.0892E-4,"2023-09-05T16:51:27.769010Z"
"BTC-USD","sell",25736.4,5.491E-4,"2023-09-05T16:51:28.277865Z"
"BTC-USD","buy",25736.41,5.222E-4,"2023-09-05T16:51:30.519975Z"
"BTC-USD","buy",25736.41,0.0042266,"2023-09-05T16:51:30.869602Z"
"BTC-USD","buy",25736.41,5.5752E-4,"2023-09-05T16:51:31.104846Z"
"BTC-USD","buy",25735.67,1.9369E-4,"2023-09-05T16:51:31.397895Z"
"BTC-USD","buy",25735.67,0.00185568,"2023-09-05T16:51:31.947536Z"
"BTC-USD","buy",25735.67,0.00184673,"2023-09-05T16:51:32.404786Z"
"BTC-USD","sell",25735.66,0.00315272,"2023-09-05T16:51:32.838674Z"
"BTC-USD","buy",25735.67,7.7313E-4,"2023-09-05T16:51:34.106673Z"
"BTC-USD","sell",25733.76,0.09924178,"2023-09-05T16:51:34.132078Z"
"BTC-USD","buy",25734.37,4.4578E-4,"2023-09-05T16:51:34.385222Z"
"BTC-USD","sell",25733.18,0.01746275,"2023-09-05T16:51:34.630096Z"
"BTC-USD","sell",25733.93,0.00273203,"2023-09-05T16:51:35.513484Z"
"BTC-USD","sell",25735.01,0.00253725,"2023-09-05T16:51:35.847431Z"
"BTC-USD","sell",25733.43,0.0011854,"2023-09-05T16:51:36.696782Z"
"BTC-USD","buy",25735.46,0.00443764,"2023-09-05T16:51:36.998249Z"
"BTC-USD","buy",25735.45,0.0099,"2023-09-05T16:51:37.528955Z"
"BTC-USD","sell",25734.1,0.09714735,"2023-09-05T16:51:37.632848Z"
"BTC-USD","sell",25735.66,0.263,"2023-09-05T16:51:38.043464Z"
"BTC-USD","sell",25735.66,0.26812492,"2023-09-05T16:51:38.261067Z"
"BTC-USD","sell",25735.66,7.932E-5,"2023-09-05T16:51:39.194557Z"
"BTC-USD","sell",25735.66,0.30207932,"2023-09-05T16:51:39.550231Z"
"BTC-USD","sell",25734.92,0.00537077,"2023-09-05T16:51:40.728174Z"
"BTC-USD","buy",25735.67,0.0019234,"2023-09-05T16:51:40.813606Z"
"BTC-USD","sell",25734.92,0.152,"2023-09-05T16:51:40.825787Z"
"BTC-USD","sell",25734.69,0.09714511,"2023-09-05T16:51:41.057812Z"
"BTC-USD","buy",25735.66,0.00188526,"2023-09-05T16:51:41.463985Z"
"BTC-USD","buy",25735.66,0.00443908,"2023-09-05T16:51:41.486736Z"
"BTC-USD","buy",25735.64,3.8661E-4,"2023-09-05T16:51:41.516262Z"
"BTC-USD","buy",25735.25,0.00464966,"2023-09-05T16:51:42.325214Z"
"BTC-USD","sell",25735.66,0.26860166,"2023-09-05T16:51:42.912198Z"
"BTC-USD","sell",25735.6,0.004,"2023-09-05T16:51:43.153025Z"
"BTC-USD","sell",25733.67,7.849E-5,"2023-09-05T16:51:43.915185Z"
"BTC-USD","buy",25735.66,0.00480889,"2023-09-05T16:51:43.939783Z"
"BTC-USD","buy",25735.67,0.00137,"2023-09-05T16:51:44.222839Z"
"BTC-USD","buy",25735.67,6.54E-6,"2023-09-05T16:51:44.230059Z"
"BTC-USD","buy",25736.41,0.00488,"2023-09-05T16:51:44.236363Z"
"BTC-USD","sell",25737.55,0.03923039,"2023-09-05T16:51:44.519901Z"
"BTC-USD","buy",25738.0,0.00510348,"2023-09-05T16:51:44.637236Z"
"BTC-USD","buy",25738.0,7.1272E-4,"2023-09-05T16:51:44.637345Z"
"BTC-USD","sell",25738.09,0.001,"2023-09-05T16:51:44.650114Z"
"BTC-USD","sell",25738.09,1.943E-5,"2023-09-05T16:51:45.674257Z"
"BTC-USD","buy",25738.78,5.5417E-4,"2023-09-05T16:51:46.331401Z"
"BTC-USD","buy",25739.8,0.00300677,"2023-09-05T16:51:47.199342Z"
"BTC-USD","buy",25739.8,0.00302181,"2023-09-05T16:51:51.091422Z"
"BTC-USD","buy",25739.8,0.00232285,"2023-09-05T16:51:51.271186Z"
"BTC-USD","sell",25738.09,0.09713229,"2023-09-05T16:51:53.138042Z"
"BTC-USD","sell",25737.24,0.09713551,"2023-09-05T16:51:53.141725Z"
"BTC-USD","sell",25735.49,0.38856846,"2023-09-05T16:51:53.141838Z"
"BTC-USD","buy",25737.15,0.058,"2023-09-05T16:51:53.152259Z"
"BTC-USD","buy",25733.18,0.01995236,"2023-09-05T16:51:53.639463Z"
"BTC-USD","buy",25733.18,0.15462426,"2023-09-05T16:51:54.250221Z"
"BTC-USD","buy",25733.18,0.00184659,"2023-09-05T16:51:54.994724Z"
"BTC-USD","sell",25733.17,0.004,"2023-09-05T16:51:56.581090Z"
"BTC-USD","buy",25729.55,0.0011738,"2023-09-05T16:51:57.840925Z"
"BTC-USD","buy",25731.43,0.03371647,"2023-09-05T16:51:59.529028Z"
"BTC-USD","buy",25731.01,0.00184655,"2023-09-05T16:52:00.211936Z"
"BTC-USD","sell",25729.95,0.09716302,"2023-09-05T16:52:00.882131Z"
"BTC-USD","sell",25728.72,0.07439675,"2023-09-05T16:52:00.885457Z"
"BTC-USD","buy",25724.88,0.00915365,"2023-09-05T16:52:01.186772Z"
"BTC-USD","buy",25724.96,0.3,"2023-09-05T16:52:01.250668Z"
"BTC-USD","buy",25725.29,0.00369849,"2023-09-05T16:52:03.314604Z"
"BTC-USD","buy",25725.29,2.0E-4,"2023-09-05T16:52:06.014893Z"
"BTC-USD","buy",25725.85,3.77E-6,"2023-09-05T16:52:08.989131Z"
"BTC-USD","buy",25725.76,0.00595646,"2023-09-05T16:52:09.387805Z"
"BTC-USD","buy",25726.32,0.04992873,"2023-09-05T16:52:09.657826Z"
"BTC-USD","buy",25727.39,7.774E-5,"2023-09-05T16:52:09.683491Z"
"BTC-USD","sell",25726.31,0.09717676,"2023-09-05T16:52:10.004577Z"
"BTC-USD","sell",25726.49,0.06269429,"2023-09-05T16:52:11.092834Z"
"BTC-USD","buy",25730.73,0.01581092,"2023-09-05T16:52:11.095980Z"
"BTC-USD","buy",25728.24,0.00883824,"2023-09-05T16:52:11.130366Z"
"BTC-USD","sell",25725.63,3.887E-5,"2023-09-05T16:52:11.282868Z"
"BTC-USD","buy",25726.58,3.824E-5,"2023-09-05T16:52:11.527270Z"
"BTC-USD","sell",25725.65,5.44E-5,"2023-09-05T16:52:12.952516Z"
"BTC-USD","buy",25726.36,0.00184729,"2023-09-05T16:52:14.493091Z"
"BTC-USD","buy",25726.42,0.0022607,"2023-09-05T16:52:14.594616Z"
"BTC-USD","sell",25726.35,1.5549E-4,"2023-09-05T16:52:15.008558Z"
"BTC-USD","buy",25726.42,7.7725E-4,"2023-09-05T16:52:15.233453Z"
"BTC-USD","buy",25730.74,0.12351613,"2023-09-05T16:52:15.513263Z"
"BTC-USD","buy",25730.24,8.002E-5,"2023-09-05T16:52:15.557840Z"
"BTC-USD","sell",25729.3,0.09716547,"2023-09-05T16:52:15.801966Z"
"BTC-USD","sell",25728.14,0.006,"2023-09-05T16:52:16.020987Z"
"BTC-USD","sell",25728.16,0.02229581,"2023-09-05T16:52:16.379697Z"
"BTC-USD","sell",25727.74,1.021E-5,"2023-09-05T16:52:16.954679Z"
"BTC-USD","sell",25727.69,3.8756E-4,"2023-09-05T16:52:17.115312Z"
"BTC-USD","buy",25729.15,0.00257799,"2023-09-05T16:52:17.591334Z"
"BTC-USD","buy",25728.68,0.0077765,"2023-09-05T16:52:18.061038Z"
"BTC-USD","sell",25728.19,0.01013776,"2023-09-05T16:52:18.119174Z"
"BTC-USD","buy",25728.68,3.5339E-4,"2023-09-05T16:52:18.119198Z"
"BTC-USD","buy",25728.69,0.06544631,"2023-09-05T16:52:18.178177Z"
"BTC-USD","buy",25728.89,2.3786E-4,"2023-09-05T16:52:18.377593Z"
"BTC-USD","buy",25728.89,0.00367451,"2023-09-05T16:52:18.509180Z"
"BTC-USD","buy",25728.89,0.00152794,"2023-09-05T16:52:18.626544Z"
"BTC-USD","buy",25731.86,0.02584817,"2023-09-05T16:52:18.899760Z"
"BTC-USD","sell",25728.88,0.03,"2023-09-05T16:52:19.365412Z"
"BTC-USD","sell",25728.02,0.00244157,"2023-09-05T16:52:19.982782Z"
"BTC-USD","buy",25729.55,3.8617E-4,"2023-09-05T16:52:20.055213Z"
"BTC-USD","buy",25729.55,0.0094126,"2023-09-05T16:52:20.086118Z"
"BTC-USD","buy",25730.23,0.00584964,"2023-09-05T16:52:20.435655Z"
"BTC-USD","buy",25730.23,4.207E-5,"2023-09-05T16:52:22.081000Z"
"BTC-USD","buy",25730.74,0.04867232,"2023-09-05T16:52:22.199190Z"
"BTC-USD","buy",25731.64,0.0944104,"2023-09-05T16:52:22.202470Z"
"BTC-USD","sell",25731.41,0.07846847,"2023-09-05T16:52:22.470235Z"
"BTC-USD","buy",25730.24,0.2090215,"2023-09-05T16:52:22.909376Z"
"BTC-USD","buy",25730.84,0.04704025,"2023-09-05T16:52:22.915642Z"
"BTC-USD","buy",25731.54,0.09516678,"2023-09-05T16:52:22.918704Z"
"BTC-USD","buy",25735.07,0.33,"2023-09-05T16:52:22.991414Z"
"BTC-USD","buy",25735.07,0.00461238,"2023-09-05T16:52:22.991512Z"
"BTC-USD","sell",25734.04,0.04440652,"2023-09-05T16:52:23.174648Z"
"BTC-USD","buy",25738.52,0.01189252,"2023-09-05T16:52:23.641635Z"
"BTC-USD","sell",25736.26,0.01269457,"2023-09-05T16:52:24.530270Z"
"BTC-USD","buy",25737.54,3.8672E-4,"2023-09-05T16:52:24.910576Z"
"BTC-USD","buy",25737.47,9.3385E-4,"2023-09-05T16:52:26.015271Z"
"BTC-USD","buy",25736.51,3.1E-6,"2023-09-05T16:52:26.045602Z"
"BTC-USD","sell",25737.43,1.9809E-4,"2023-09-05T16:52:26.268048Z"
"BTC-USD","buy",25738.2,0.22345875,"2023-09-05T16:52:27.448916Z"
"BTC-USD","buy",25738.12,0.058,"2023-09-05T16:52:27.497383Z"
"BTC-USD","buy",25738.13,5.6924E-4,"2023-09-05T16:52:27.546590Z"
"BTC-USD","buy",25738.77,0.00581599,"2023-09-05T16:52:27.621519Z"
"BTC-USD","sell",25739.79,4.6571E-4,"2023-09-05T16:52:28.091804Z"
"BTC-USD","sell",25739.79,0.09712588,"2023-09-05T16:52:28.313158Z"
"BTC-USD","buy",25741.02,7.6E-4,"2023-09-05T16:52:28.509086Z"
"BTC-USD","sell",25740.85,0.03987812,"2023-09-05T16:52:29.401182Z"
"BTC-USD","sell",25740.83,0.06293597,"2023-09-05T16:52:29.623661Z"
"BTC-USD","buy",25740.84,1.1159E-4,"2023-09-05T16:52:30.686872Z"
"BTC-USD","buy",25740.86,0.00164052,"2023-09-05T16:52:34.432969Z"
"BTC-USD","buy",25740.86,7.6786E-4,"2023-09-05T16:52:35.122541Z"
"BTC-USD","buy",25740.86,0.0012701,"2023-09-05T16:52:35.416766Z"
"BTC-USD","buy",25740.86,0.56,"2023-09-05T16:52:35.678607Z"
"BTC-USD","buy",25741.59,0.04875673,"2023-09-05T16:52:35.678651Z"
"BTC-USD","buy",25742.71,0.005815,"2023-09-05T16:52:35.681737Z"
"BTC-USD","buy",25743.01,1.0488E-4,"2023-09-05T16:52:35.695097Z"
"BTC-USD","buy",25745.0,3.878E-5,"2023-09-05T16:52:35.711600Z"
"BTC-USD","sell",25744.62,0.09710765,"2023-09-05T16:52:35.930195Z"
"BTC-USD","sell",25744.4,0.09669751,"2023-09-05T16:52:38.721267Z"
"BTC-USD","sell",25744.4,0.07456528,"2023-09-05T16:52:38.726347Z"
"BTC-USD","buy",25744.41,3.868E-5,"2023-09-05T16:52:38.751220Z"
"BTC-USD","buy",25745.19,0.00198301,"2023-09-05T16:52:38.780653Z"
"BTC-USD","sell",25744.4,0.0079463,"2023-09-05T16:52:39.883738Z"
"BTC-USD","sell",25745.19,0.00551247,"2023-09-05T16:52:41.268041Z"
"BTC-USD","sell",25745.19,0.00595646,"2023-09-05T16:52:41.962571Z"
"BTC-USD","buy",25745.2,4.1121E-4,"2023-09-05T16:52:42.663048Z"
"BTC-USD","buy",25745.2,0.00739706,"2023-09-05T16:52:43.953192Z"
"BTC-USD","sell",25744.67,0.05499546,"2023-09-05T16:52:45.384412Z"
"BTC-USD","sell",25744.67,0.042112,"2023-09-05T16:52:45.574202Z"
"BTC-USD","sell",25742.32,0.01014678,"2023-09-05T16:52:45.577725Z"
"BTC-USD","sell",25741.75,0.23095782,"2023-09-05T16:52:45.577751Z"
"BTC-USD","sell",25741.62,0.14714439,"2023-09-05T16:52:45.577842Z"
"BTC-USD","sell",25739.82,3.824E-5,"2023-09-05T16:52:46.112718Z"
"BTC-USD","buy",25739.83,0.00902094,"2023-09-05T16:52:46.131407Z"
"BTC-USD","buy",25740.4,3.4823E-4,"2023-09-05T16:52:46.545639Z"
"BTC-USD","buy",25740.55,0.00521887,"2023-09-05T16:52:46.909588Z"
"BTC-USD","buy",25740.55,3.999E-5,"2023-09-05T16:52:46.937732Z"
"BTC-USD","sell",25740.56,4.2197E-4,"2023-09-05T16:52:47.383502Z"
"BTC-USD","buy",25740.72,0.01109349,"2023-09-05T16:52:47.812968Z"
"BTC-USD","buy",25740.65,0.0038832,"2023-09-05T16:52:47.922900Z"
"BTC-USD","sell",25740.39,0.004,"2023-09-05T16:52:48.109050Z"
"BTC-USD","buy",25740.18,4.9416E-4,"2023-09-05T16:52:48.301914Z"
"BTC-USD","sell",25739.98,3.4E-4,"2023-09-05T16:52:48.605859Z"
"BTC-USD","buy",25739.99,0.00374936,"2023-09-05T16:52:50.235750Z"
"BTC-USD","buy",25739.99,1.9227E-4,"2023-09-05T16:52:50.672728Z"
"BTC-USD","buy",25739.99,2.3189E-4,"2023-09-05T16:52:51.107196Z"
"BTC-USD","buy",25739.99,0.00135268,"2023-09-05T16:52:51.177819Z"
"BTC-USD","sell",25739.98,7.6786E-4,"2023-09-05T16:52:52.122684Z"
"BTC-USD","sell",25739.98,2.219E-5,"2023-09-05T16:52:52.376246Z"
"BTC-USD","buy",25739.99,0.00576807,"2023-09-05T16:52:53.239600Z"
"BTC-USD","buy",25739.99,0.00374924,"2023-09-05T16:52:53.388654Z"
"BTC-USD","buy",25739.99,0.09473001,"2023-09-05T16:52:53.620749Z"
"BTC-USD","buy",25739.99,0.00184617,"2023-09-05T16:52:53.788387Z"
"BTC-USD","buy",25739.99,0.00175957,"2023-09-05T16:52:54.999179Z"
"BTC-USD","buy",25739.99,2.703E-5,"2023-09-05T16:52:56.061500Z"
"BTC-USD","buy",25739.99,0.00185549,"2023-09-05T16:52:56.083276Z"
"BTC-USD","sell",25739.98,0.00426185,"2023-09-05T16:53:01.510824Z"
"BTC-USD","buy",25739.99,0.00906148,"2023-09-05T16:53:01.959512Z"
"BTC-USD","buy",25739.99,9.0423E-4,"2023-09-05T16:53:02.064929Z"
"BTC-USD","sell",25739.98,0.13,"2023-09-05T16:53:02.105675Z"
"BTC-USD","sell",25739.98,0.08425494,"2023-09-05T16:53:02.327045Z"
"BTC-USD","sell",25739.98,2.8251E-4,"2023-09-05T16:53:02.548992Z"
"BTC-USD","buy",25739.99,9.664E-4,"2023-09-05T16:53:02.840785Z"
"BTC-USD","buy",25739.99,9.088E-4,"2023-09-05T16:53:02.938942Z"
"BTC-USD","sell",25739.98,0.00294289,"2023-09-05T16:53:03.351371Z"
"BTC-USD","buy",25739.99,0.00150038,"2023-09-05T16:53:03.997948Z"
